"Timestamp","sessionID","playerDead","currLevel","playerX","playerY","build"
"2024/10/30 9:24:21 PM PDT","638659201649620000","Player2","Level1","-12.33155","12.86603","1"
"2024/10/30 9:24:34 PM PDT","638659201649620000","Player2","Level1","-2.899958","-14.554","1"
"2024/10/30 9:25:05 PM PDT","638659201649620000","Player2","Level1","0.3100038","-11.878","1"
"2024/10/30 9:25:11 PM PDT","638659201649620000","Player2","Level1","-2.56809","-11.866","1"
"2024/10/30 9:25:23 PM PDT","638659201649620000","Player2","Level1","-2.890002","-14.554","1"
"2024/10/30 9:25:52 PM PDT","638659201649620000","Player2","Level3","-30.5","-18.68601","1"
"2024/10/30 9:26:01 PM PDT","638659201649620000","Player2","Level3","-22.15004","-18.94003","1"
"2024/10/30 9:26:04 PM PDT","638659201649620000","Player2","Level3","-26.29261","-18.71401","1"
"2024/10/30 9:26:11 PM PDT","638659201649620000","Player2","Level3","8.18529","-1.74899","1"
"2024/10/30 9:26:23 PM PDT","638659201649620000","Player2","Level3","-30.5","-18.714","1"
"2024/10/30 9:26:28 PM PDT","638659201649620000","Player2","Level3","-19.15805","-18.62204","1"
"2024/10/30 9:26:33 PM PDT","638659201649620000","Player2","Level3","-20.93339","-18.95401","1"
"2024/10/30 9:26:38 PM PDT","638659201649620000","Player2","Level3","-31.30223","-18.77403","1"
"2024/10/30 9:26:40 PM PDT","638659201649620000","Player2","Level3","-30.5","-18.714","1"
"2024/10/30 9:26:48 PM PDT","638659201649620000","Player2","Level3","8.242315","-1.748984","1"
"2024/10/30 9:26:54 PM PDT","638659201649620000","Player2","Level3","5.34308","-18.24499","1"
"2024/10/30 9:26:59 PM PDT","638659201649620000","Player2","Level3","-26.42954","-18.95605","1"
"2024/10/30 9:27:03 PM PDT","638659201649620000","Player2","Level3","-30.52286","-18.71004","1"
"2024/10/30 9:27:06 PM PDT","638659201649620000","Player2","Level3","-31.08181","-18.67404","1"
"2024/10/30 9:27:08 PM PDT","638659201649620000","Player2","Level3","-30.5","-18.714","1"
"2024/10/30 9:27:23 PM PDT","638659201649620000","Player2","Level3","15.79592","-18.60403","1"
"2024/10/30 9:27:29 PM PDT","638659201649620000","Player2","Level3","-24.20221","-19.00405","1"
"2024/10/30 9:27:33 PM PDT","638659201649620000","Player2","Level3","-31.30045","-18.54404","1"
"2024/10/30 9:27:37 PM PDT","638659201649620000","Player2","Level3","-24.03074","-18.73401","1"
"2024/10/30 9:27:41 PM PDT","638659201649620000","Player2","Level3","-22.13852","-18.71404","1"
"2024/10/30 9:27:45 PM PDT","638659201649620000","Player2","Level3","-20.86357","-18.99004","1"
"2024/10/30 9:27:59 PM PDT","638659201649620000","Player2","Level3","11.52252","-18.065","1"
"2024/10/31 8:13:56 AM PDT","638659591808340000","Player1","Level2","-8.499954","12.65203","1"
"2024/10/31 8:13:59 AM PDT","638659591808340000","Player2","Level2","-22.69995","-1.347975","1"
"2024/10/31 8:13:59 AM PDT","638659591808340000","Player1","Level2","-21.49997","1.347964","1"
"2024/10/31 8:14:06 AM PDT","638659591808340000","Player1","Level2","-13.29995","18.57203","1"
"2024/10/31 8:14:37 AM PDT","638659591808340000","Player1","Level2","22.72993","4.286029","1"
"2024/10/31 8:14:40 AM PDT","638659591808340000","Player1","Level2","-26.29999","0.4899802","1"
"2024/10/31 8:14:45 AM PDT","638659591808340000","Player1","Level2","-9.099954","12.65203","1"
"2024/10/31 8:14:48 AM PDT","638659591808340000","Player1","Level2","-18.49996","1.347956","1"
"2024/10/31 8:14:48 AM PDT","638659591808340000","Player2","Level2","-20.09994","-1.347972","1"
"2024/10/31 8:15:02 AM PDT","638659591808340000","Player1","Level2","-2.344184","0.4733639","1"
"2024/10/31 8:15:26 AM PDT","638659593147040000","Player1","Level3","-14.49007","18.71401","1"
"2024/10/31 3:05:33 PM PDT","638659838543160000","Player2","Level1","-2.889972","-14.554","1"
"2024/11/04 9:22:02 PM PST","638663520125830000","Player2","Level1","-4.70275","-12.21094","1"
"2024/11/05 1:54:57 PM PST","638664114224460000","Player1","Level3","-17.71607","7.505971","2"
"2024/11/05 1:55:05 PM PST","638664114224460000","Player1","Level3","-23.29","3.51","2"
"2024/11/05 1:55:49 PM PST","638664114224460000","Player1","Level3","-20.11003","2.919414","2"
"2024/11/05 2:06:34 PM PST","638664114224460000","Player2","Level3","-14.50998","10.72198","2"
"2024/11/05 2:08:20 PM PST","638664114224460000","Player1","Level3","-19.67004","3.316838","2"
"2024/11/05 2:11:24 PM PST","638664114224460000","Player2","Level3","-14.50998","10.72198","2"
"2024/11/05 2:15:49 PM PST","638664129351530000","Player1","Level3","-23.29","3.226001","2"
"2024/11/05 2:17:20 PM PST","638664129351530000","Player1","Level3","25.14752","18.71403","2"
"2024/11/05 2:18:07 PM PST","638664129535840000","Player1","Level1","-9.109989","14.57225","2"
"2024/11/05 2:18:08 PM PST","638664129535840000","Player2","Level1","-2.49992","-14.69","2"
"2024/11/05 2:19:28 PM PST","638664129535840000","Player2","Level2","9.100747","-18.674","2"
"2024/11/05 2:20:50 PM PST","638664129351530000","Player1","Level3","-19.83771","6.6671","2"
"2024/11/05 2:20:51 PM PST","638664129351530000","Player2","Level3","-29.59","-12.714","2"
"2024/11/05 2:20:58 PM PST","638664129351530000","Player1","Level3","-20.10804","6.75","2"
"2024/11/05 2:21:00 PM PST","638664129351530000","Player2","Level3","-29.59","-12.734","2"
"2024/11/05 2:22:04 PM PST","638664129351530000","Player1","Level3","22.2075","3.483505","2"
"2024/11/05 2:22:15 PM PST","638664129351530000","Player1","Level3","-18.39489","6.75","2"
"2024/11/05 2:23:30 PM PST","638664129351530000","Player1","Level3","19.74998","3.583321","2"
"2024/11/05 2:25:47 PM PST","638664129351530000","Player2","Level4","0.8423096","1.84587","2"
"2024/11/05 2:26:05 PM PST","638664129351530000","Player2","Level4","1.034178","1.214506","2"
"2024/11/05 2:27:03 PM PST","638664129351530000","Player1","Level4","4.468239","-1.978613","2"
"2024/11/05 2:27:40 PM PST","638664129351530000","Player1","Level4","7.337448","18.84265","2"
"2024/11/05 2:28:29 PM PST","638664129351530000","Player1","Level4","20.24999","18.522","2"
"2024/11/05 2:28:43 PM PST","638664129351530000","Player1","Level4","-26.29998","0.4899836","2"
"2024/11/05 2:28:52 PM PST","638664129351530000","Player2","Level4","-23.75032","-18.59805","2"
"2024/11/05 2:29:12 PM PST","638664129351530000","Player2","Level4","5.535464","-18.07091","2"
"2024/11/05 2:29:26 PM PST","638664129351530000","Player2","Level4","-28.86733","-18.59403","2"
"2024/11/05 2:29:29 PM PST","638664129351530000","Player2","Level4","-17.44997","-18.84598","2"
"2024/11/05 2:30:02 PM PST","638664129351530000","Player2","Level4","0.2876388","-18.69399","2"
"2024/11/05 2:30:11 PM PST","638664129351530000","Player2","Level4","-22.87049","-18.78603","2"
"2024/11/05 2:30:16 PM PST","638664129351530000","Player2","Level4","-27.60166","-18.69802","2"
